Winner,Dad_total,Tom_total,Will_total,Dad,Tom,Will,AFC Wildcard 1,AFC Wildcard 2,AFC Divisional 1,AFC Divisional 2,AFC Championship,NFC Wildcard 1,NFC Wildcard 2,NFC Divisional 1,NFC Divisional 2,NFC Championship,Super Bowl,p,p_adj
Will,6,4,8,4,4,3,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,0.002187382579,0.002777720782284253
Will,6,4,8,4,4,3,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001458255053,0.0018518138552794633
Will,6,3,9,4,3,4,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001718657741,0.0021824949008197284
Will,6,3,9,4,3,4,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001145771827,0.0014549966001231912
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,0.00109857384,0.0013950606608729946
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,7.32e-4,9.295546339962293e-4
Will,5,3,10,3,3,5,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001074161088,0.001364059312853595
Will,5,3,10,3,3,5,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Bears,Saints,Bears,Saints,Saints,7.61e-4,9.663812520097411e-4
Will,7,3,8,5,3,3,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,0.00160110095,0.0020332114857489958
Will,7,3,8,5,3,3,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001067400634,0.001355474324679253
Will,7,2,9,5,2,4,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,0.00125800789,0.0015975233111384134
Will,7,2,9,5,2,4,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,8.39e-4,0.00106543215563229
Will,7,2,9,5,2,4,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001016572032,0.00129092792778219
Will,7,2,9,5,2,4,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,7.2e-4,9.143160334389142e-4
Will,7,1,10,5,1,5,Ravens,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,6.81e-4,8.647905816276395e-4
Will,7,1,10,5,1,5,Chargers,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Bears,Saints,Saints,4.54e-4,5.765270544184263e-4
Will,5,5,8,3,5,3,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Bears,Saints,Saints,6.9e-4,8.76219532045626e-4
Will,5,5,8,3,5,3,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Bears,Saints,Saints,4.6e-4,5.84146354697084e-4
Will,5,2,11,3,2,6,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Bears,Saints,Bears,Saints,Saints,7.95e-4,0.0010095572869221344
Will,5,2,11,3,2,6,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Bears,Saints,Bears,Saints,Saints,5.78e-4,7.339925935106838e-4
Will,6,2,10,4,2,5,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Bears,Saints,Bears,Saints,Saints,0.001028256768,0.0013057661798256633
Will,6,2,10,4,2,5,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Bears,Saints,Bears,Saints,Saints,7.48e-4,9.498727680726496e-4
Will,6,1,11,4,1,6,Ravens,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Bears,Saints,Saints,5.01e-4,6.362115732679111e-4
Will,6,1,11,4,1,6,Chargers,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Bears,Saints,Saints,3.34e-4,4.24141048845274e-4
Dad,8,3,6,6,3,1,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,0.001236346675,0.0015700160942241533
Dad,8,3,6,6,3,1,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,8.24e-4,0.001046383904935646
Dad,8,2,7,6,2,2,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,9.71e-4,0.0012330567617627576
Dad,8,2,7,6,2,2,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,6.48e-4,8.228844300950227e-4
Dad,7,4,6,5,4,1,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,6.21e-4,7.885975788410634e-4
Dad,7,4,6,5,4,1,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,4.14e-4,5.257317192273756e-4
Will,7,2,8,5,2,3,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,6.07e-4,7.708192115241957e-4
Will,7,2,8,5,2,3,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,4.3e-4,5.46049853303796e-4
Dad,9,2,6,7,2,1,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,9.05e-4,0.001149244458697524
Dad,9,2,6,7,2,1,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,6.03e-4,7.657396780050905e-4
Dad,9,1,7,7,1,2,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,7.11e-4,9.028870830209277e-4
Dad,9,1,7,7,1,2,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,4.74e-4,6.019247220139518e-4
Dad,9,1,7,7,1,2,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,5.75e-4,7.30182943371355e-4
Dad,9,1,7,7,1,2,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,4.07e-4,5.168425355689417e-4
Dad,9,0,8,7,0,3,Ravens,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,3.85e-4,4.889051012138638e-4
Dad,9,0,8,7,0,3,Chargers,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,2.57e-4,3.263600286025013e-4
Dad,7,4,6,5,4,1,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,3.9e-4,4.952545181127451e-4
Dad,7,4,6,5,4,1,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,2.6e-4,3.3016967874183005e-4
Will,7,1,9,5,1,4,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,4.5e-4,5.714475208993213e-4
Will,7,1,9,5,1,4,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,3.27e-4,4.1525186518684014e-4
Will,8,0,9,6,0,4,Ravens,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,2.83e-4,3.5937699647668427e-4
Will,8,0,9,6,0,4,Chargers,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Cowboys,Saints,Saints,1.89e-4,2.4000795877771497e-4
Will,6,4,7,4,4,2,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,9.17e-4,0.0011644830592548391
Will,6,4,7,4,4,2,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,6.12e-4,7.77168628423077e-4
Will,5,4,8,3,4,3,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,5.73e-4,7.276431766118025e-4
Will,5,4,8,3,4,3,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,4.06e-4,5.155726521891655e-4
Dad,7,4,6,5,4,1,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,8.55e-4,0.0010857502897087105
Dad,7,4,6,5,4,1,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,5.7e-4,7.238335264724736e-4
Will,7,2,8,5,2,3,Ravens,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,3.63e-4,4.6096766685878586e-4
Will,7,2,8,5,2,3,Chargers,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,2.42e-4,3.0731177790585724e-4
Will,5,3,9,3,3,4,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,4.25e-4,5.397004364049145e-4
Will,5,3,9,3,3,4,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,3.09e-4,3.923939643508673e-4
Will,6,3,8,4,3,3,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,5.49e-4,6.97165975497172e-4
Will,6,3,8,4,3,3,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,3.99e-4,5.066834685307315e-4
Will,6,2,9,4,2,4,Ravens,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,2.67e-4,3.3905886240026393e-4
Will,6,2,9,4,2,4,Chargers,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Seahawks,Saints,Saints,1.78e-4,2.2603924160017596e-4
Will,5,3,10,3,3,5,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,0.00233434027,0.0029643399116154497
Will,5,3,10,3,3,5,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001556226847,0.0019762266081669276
Will,5,2,11,3,2,6,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001834124498,0.002329124216450694
Will,5,2,11,3,2,6,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001222749665,0.0015527494772105013
Will,4,4,10,2,4,5,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001172380716,0.0014887867860186028
Will,4,4,10,2,4,5,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,7.82e-4,9.930488029850429e-4
Will,4,2,12,2,2,7,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001146327811,0.0014557026349642126
Will,4,2,12,2,2,7,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Bears,Saints,Rams,Rams,Rams,8.12e-4,0.001031145304378331
Will,6,2,10,4,2,5,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001708669741,0.002169811305622523
Will,6,2,10,4,2,5,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001139113161,0.00144654087083831
Will,6,1,11,4,1,6,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001342526225,0.0017048517400412766
Will,6,1,11,4,1,6,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,8.95e-4,0.0011365456248997612
Will,6,1,11,4,1,6,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001084869677,0.0013776579720455498
Will,6,1,11,4,1,6,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,7.68e-4,9.75270435668175e-4
Will,6,0,12,4,0,7,Ravens,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,7.26e-4,9.219353337175717e-4
Will,6,0,12,4,0,7,Chargers,Colts,Colts,Pats,Pats,Cowboys,Bears,Saints,Rams,Rams,Rams,4.84e-4,6.146235558117145e-4
Will,4,4,10,2,4,5,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Rams,Rams,Rams,7.36e-4,9.346341675153344e-4
Will,4,4,10,2,4,5,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Bears,Saints,Rams,Rams,Rams,4.91e-4,6.235127394701484e-4
Will,4,1,13,2,1,8,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Bears,Saints,Rams,Rams,Rams,8.487234756e-4,0.0010777798356903902
Will,4,1,13,2,1,8,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Bears,Saints,Rams,Rams,Rams,6.17e-4,7.835180453219584e-4
Will,5,1,12,3,1,7,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Bears,Saints,Rams,Rams,Rams,0.001097339443,0.0013934931206386492
Will,5,1,12,3,1,7,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Bears,Saints,Rams,Rams,Rams,7.98e-4,0.001013366937061463
Will,5,0,13,3,0,8,Ravens,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Rams,Rams,Rams,5.34e-4,6.781177248005279e-4
Will,5,0,13,3,0,8,Chargers,Colts,Colts,Pats,Colts,Cowboys,Bears,Saints,Rams,Rams,Rams,3.56e-4,0.00045207848320035193
Will,4,4,10,2,4,5,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,0.001988512082,0.0025251784434161067
Will,4,4,10,2,4,5,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,0.001325674721,0.001683452295187443
Will,4,3,11,2,3,6,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,0.00156240235,0.001984068776788386
Will,4,3,11,2,3,6,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,0.001041601567,0.0013227125182822186
Will,3,5,10,1,5,5,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,9.99e-4,0.0012686134963964934
Will,3,5,10,1,5,5,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,6.66e-4,8.457423309309956e-4
Will,3,3,12,1,3,7,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,9.77e-4,0.0012406760620414154
Will,3,3,12,1,3,7,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Bears,Saints,Rams,Rams,Rams,6.92e-4,8.787592988051785e-4
Will,5,3,10,3,3,5,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,0.001455533483,0.0018483577787695655
Will,5,3,10,3,3,5,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,9.7e-4,0.0012317868783829815
Will,5,2,11,3,2,6,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,0.001143633451,0.0014522811119810786
Will,5,2,11,3,2,6,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,7.62e-4,9.676511353895173e-4
Will,5,2,11,3,2,6,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,9.24e-4,0.001173372242913273
Will,5,2,11,3,2,6,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,6.55e-4,8.317736137534565e-4
Will,5,1,12,3,1,7,Ravens,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,6.19e-4,7.860578120815108e-4
Will,5,1,12,3,1,7,Chargers,Colts,Colts,Pats,Pats,Seahawks,Bears,Saints,Rams,Rams,Rams,4.13e-4,5.244618358475993e-4
Will,3,5,10,1,5,5,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Rams,Rams,Rams,6.27e-4,7.96216879119721e-4
Will,3,5,10,1,5,5,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Bears,Saints,Rams,Rams,Rams,4.18e-4,5.308112527464807e-4
Will,3,2,13,1,2,8,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Bears,Saints,Rams,Rams,Rams,7.23e-4,9.181256835782429e-4
Will,3,2,13,1,2,8,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Bears,Saints,Rams,Rams,Rams,5.26e-4,6.679586577623178e-4
Will,4,2,12,2,2,7,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Bears,Saints,Rams,Rams,Rams,9.35e-4,0.001187340960090812
Will,4,2,12,2,2,7,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Bears,Saints,Rams,Rams,Rams,6.8e-4,8.635206982478634e-4
Will,4,1,13,2,1,8,Ravens,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Rams,Rams,Rams,4.55e-4,5.777969377982027e-4
Will,4,1,13,2,1,8,Chargers,Colts,Colts,Pats,Colts,Seahawks,Bears,Saints,Rams,Rams,Rams,3.03e-4,3.8477466407220966e-4
Will,5,3,9,3,3,4,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,0.001492447058,0.0018952337141501902
Will,5,3,9,3,3,4,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,9.95e-4,0.0012635339628773881
Will,5,2,10,3,2,5,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,0.001172636974,0.0014891122037937374
Will,5,2,10,3,2,5,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,7.82e-4,9.930488029850429e-4
Will,4,4,9,2,4,4,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,7.5e-4,9.524125348322022e-4
Will,4,4,9,2,4,4,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,5e-4,6.349416898881348e-4
Will,4,2,11,2,2,6,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,7.33e-4,9.308245173760057e-4
Will,4,2,11,2,2,6,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Eagles,Saints,Rams,Rams,Rams,5.19e-4,6.59069474103884e-4
Will,6,2,9,4,2,4,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,0.001092428195,0.0013872564084294896
Will,6,2,9,4,2,4,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,7.28e-4,9.244751004771242e-4
Will,6,1,10,4,1,5,Ravens,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,8.58e-4,0.0010895599398480394
Will,6,1,10,4,1,5,Chargers,Colts,Chiefs,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,5.72e-4,7.263732932320262e-4
Will,6,1,10,4,1,5,Ravens,Texans,Ravens,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,6.94e-4,8.81299065564731e-4
Will,6,1,10,4,1,5,Chargers,Texans,Chargers,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,4.91e-4,6.235127394701484e-4
Will,6,0,11,4,0,6,Ravens,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,4.64e-4,5.89225888216189e-4
Will,6,0,11,4,0,6,Chargers,Colts,Colts,Pats,Pats,Cowboys,Eagles,Saints,Rams,Rams,Rams,3.1e-4,3.936638477306436e-4
Will,4,4,9,2,4,4,Ravens,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Saints,Rams,Rams,Rams,4.71e-4,5.98115071874623e-4
Will,4,4,9,2,4,4,Chargers,Texans,Chiefs,Texans,Texans,Cowboys,Eagles,Saints,Rams,Rams,Rams,3.14e-4,3.9874338124974864e-4
Will,4,1,12,2,1,7,Ravens,Colts,Chiefs,Ravens,Ravens,Cowboys,Eagles,Saints,Rams,Rams,Rams,5.43e-4,6.895466752185143e-4
Will,4,1,12,2,1,7,Chargers,Colts,Chiefs,Chargers,Chargers,Cowboys,Eagles,Saints,Rams,Rams,Rams,3.95e-4,5.016039350116265e-4
Will,5,1,11,3,1,6,Ravens,Texans,Ravens,Pats,Ravens,Cowboys,Eagles,Saints,Rams,Rams,Rams,7.02e-4,8.914581326029412e-4
Will,5,1,11,3,1,6,Chargers,Texans,Chargers,Pats,Chargers,Cowboys,Eagles,Saints,Rams,Rams,Rams,5.1e-4,6.476405236858975e-4
Will,5,0,12,3,0,7,Ravens,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Rams,Rams,Rams,3.42e-4,4.343001158834842e-4
Will,5,0,12,3,0,7,Chargers,Colts,Colts,Pats,Colts,Cowboys,Eagles,Saints,Rams,Rams,Rams,2.28e-4,2.895334105889895e-4
Will,4,4,9,2,4,4,Ravens,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,0.00127134379,0.001614458348902772
Will,4,4,9,2,4,4,Chargers,Texans,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,8.48e-4,0.0010768611060502766
Will,4,3,10,2,3,5,Ravens,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,9.99e-4,0.0012686134963964934
Will,4,3,10,2,3,5,Chargers,Colts,Chiefs,Pats,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,6.66e-4,8.457423309309956e-4
Will,3,5,9,1,5,4,Ravens,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,6.39e-4,8.114554796770363e-4
Will,3,5,9,1,5,4,Chargers,Texans,Chiefs,Texans,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.26e-4,5.409703197846908e-4
Will,3,3,11,1,3,6,Ravens,Colts,Chiefs,Ravens,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,6.24e-4,7.924072289803922e-4
Will,3,3,11,1,3,6,Chargers,Colts,Chiefs,Chargers,Chiefs,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.42e-4,5.612884538611112e-4
Will,5,3,9,3,3,4,Ravens,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,9.31e-4,0.001182261426571707
Will,5,3,9,3,3,4,Chargers,Texans,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,6.2e-4,7.873276954612872e-4
Will,5,2,10,3,2,5,Ravens,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,7.31e-4,9.28284750616453e-4
Will,5,2,10,3,2,5,Chargers,Colts,Chiefs,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.87e-4,6.184332059510433e-4
Will,5,2,10,3,2,5,Ravens,Texans,Ravens,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,5.91e-4,7.505010774477754e-4
Will,5,2,10,3,2,5,Chargers,Texans,Chargers,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.19e-4,5.32081136126257e-4
Will,5,1,11,3,1,6,Ravens,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,3.96e-4,5.028738183914027e-4
Will,5,1,11,3,1,6,Chargers,Colts,Colts,Pats,Pats,Seahawks,Eagles,Saints,Rams,Rams,Rams,2.64e-4,3.352492122609352e-4
Will,3,5,9,1,5,4,Ravens,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.01e-4,5.092232352902841e-4
Will,3,5,9,1,5,4,Chargers,Texans,Chiefs,Texans,Texans,Seahawks,Eagles,Saints,Rams,Rams,Rams,2.67e-4,3.3905886240026393e-4
Will,3,2,12,1,2,7,Ravens,Colts,Chiefs,Ravens,Ravens,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.62e-4,5.866861214566365e-4
Will,3,2,12,1,2,7,Chargers,Colts,Chiefs,Chargers,Chargers,Seahawks,Eagles,Saints,Rams,Rams,Rams,3.36e-4,4.2668081560482654e-4
Will,4,2,11,2,2,6,Ravens,Texans,Ravens,Pats,Ravens,Seahawks,Eagles,Saints,Rams,Rams,Rams,5.98e-4,7.593902611062092e-4
Will,4,2,11,2,2,6,Chargers,Texans,Chargers,Pats,Chargers,Seahawks,Eagles,Saints,Rams,Rams,Rams,4.35e-4,5.523992702026773e-4
Will,4,1,12,2,1,7,Ravens,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Rams,Rams,Rams,2.91e-4,3.6953606351489447e-4
Will,4,1,12,2,1,7,Chargers,Colts,Colts,Pats,Colts,Seahawks,Eagles,Saints,Rams,Rams,Rams,1.94e-4,2.463573756765963e-4
Will,5,3,10,3,3,5,Ravens,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,0.001197097574,0.0015201743131930928
Will,5,3,10,3,3,5,Chargers,Texans,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,7.98e-4,0.001013366937061463
Will,5,2,11,3,2,6,Ravens,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,9.41e-4,0.0011949602603694696
Will,5,2,11,3,2,6,Chargers,Colts,Chiefs,Pats,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,6.27e-4,7.96216879119721e-4
Will,4,4,10,2,4,5,Ravens,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,6.01e-4,7.63199911245538e-4
Will,4,4,10,2,4,5,Chargers,Texans,Chiefs,Texans,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,4.01e-4,5.092232352902841e-4
Will,4,2,12,2,2,7,Ravens,Colts,Chiefs,Ravens,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,5.88e-4,7.466914273084465e-4
Will,4,2,12,2,2,7,Chargers,Colts,Chiefs,Chargers,Chiefs,Cowboys,Bears,Cowboys,Rams,Rams,Rams,4.16e-4,5.282714859869281e-4
Will,6,2,10,4,2,5,Ravens,Texans,Chiefs,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Rams,Rams,8.76e-4,0.0011124178406840123
Will,6,2,10,4,2,5,Chargers,Texans,Chiefs,Pats,Pats,Cowboys,Bears,Cowboys,Rams,Rams,Rams,5.84e-4,7.416118937893415e-4
